"","Year","Month returned from trip","Sydney","Central Coast","Hunter","North Coast NSW","South Coast","Snowy Mountains","Capital Country","The Murray","Riverina","Central NSW","New England North West","Outback NSW","Blue Mountains","Canberra","Melbourne","Peninsula","Geelong and the Bellarine","Western Grampians","Lakes","Gippsland","Phillip Island","Central Murray","Goulburn","High Country","Melbourne East","Upper Yarra","Murray East","Wimmera_Mallee","Great Ocean Road","Bendigo Loddon","Spa Country","Ballarat","Central Highlands","Macedon","Gold Coast","Brisbane","Sunshine Coast","Central Queensland","Bundaberg","Fraser Coast","Mackay","Whitsundays","Northern","Tropical North Queensland","Darling Downs","Outback","Adelaide","Barossa","Adelaide Hills","Limestone Coast","Fleurieu Peninsula","Kangaroo Island","Murraylands","Riverland","Clare Valley","Flinders Ranges and Outback","Eyre Peninsula","Yorke Peninsula","Experience Perth","Australia's Coral Coast","Australia's South West","Australia's North West","Australia's Golden Outback","Hobart and the South","East Coast","Launceston, Tamar and the North","North West","Wilderness West","Darwin","Kakadu Arnhem","Katherine Daly","Barkly","Lasseter","Alice Springs","MacDonnell"
"146",NA,"February",584.5673807,89.1178124,228.536018,267.2687378,243.3092324,26.3584407,50.2988763,61.9248488,53.7502923,65.6921954,71.1523596,3.8212794,32.7315105,157.4759612,483.5235635,84.962287,62.2887645,5.7087501,54.0970076,67.7414038,57.621338,42.719558,31.431454,60.8643729,23.5161468,5.9288194,2.3652414,33.6850676,121.4480789,47.3803975,6.9870295,48.5175084,12.8489778,5.9852714,174.5552497,356.7744272,164.0925842,87.2254905,2.0213185,19.5756737,81.6922415,25.1068606,61.6695315,43.113682,74.3678268,45.9953838,131.8622519,10.0338184,4.6457274,29.1442059,41.2852378,5.3236936,10.6765769,17.0481253,15.8597509,20.863229,12.5531486,44.1020585,177.0796028,17.9424862,116.5138943,23.5431716,41.0147631,110.447536,18.851536,60.9374672,31.3876228,12.0844534,23.7332884,2.6986713,4.5989214,1.0743922,4.6965377,9.0341641,4.6438658
"147",NA,"March",622.2562283,82.8287134,233.6091721,233.2938987,211.5393746,40.7237953,90.3435031,56.1700351,67.7455164,142.6677604,79.0613674,28.8263863,26.3302696,250.6661649,465.0438893,58.3872739,93.2282801,23.5152491,62.1437171,141.2954531,57.2523384,54.861937,38.7042001,65.154416,35.1983235,7.7823842,14.4573184,39.3491926,161.2766932,89.5900448,16.7202507,43.5859339,13.8141647,4.4868252,253.2905207,373.18998,126.8805918,61.6215103,36.5594418,37.1197105,50.1735985,20.094975,49.9633365,75.1181564,169.4386111,12.4395322,173.4216991,13.7905945,4.4587442,23.1105933,39.489286,7.0056208,11.1637274,25.9183459,8.5003173,20.858244,24.3430381,29.4942343,219.420881,27.06073,112.3077282,15.7851203,37.4975173,103.4632412,34.2513353,53.3735895,51.8610243,27.1421278,30.4179904,14.4985916,7.4552931,0,18.2093925,9.5219094,0
"148",NA,"April",525.455701,96.2173419,228.8932734,397.261769,286.9222127,53.0671244,135.1946477,104.6368529,64.5886497,183.7791356,183.1067044,41.3935766,86.0186377,198.9059049,489.0416366,70.9533115,65.5315558,25.9420567,78.1237296,94.6196693,76.0818019,66.2607738,51.5465245,132.4879044,23.7528911,11.3739026,13.4512243,79.8031615,135.6070023,81.2070736,36.1581756,74.7690389,25.5038687,9.7861536,320.9061926,400.994553,134.6392396,101.4495804,60.0086649,38.3995699,63.3444312,20.8237849,69.0293776,104.0545344,115.5640638,25.5883639,211.7369566,23.3432644,4.1354382,32.9822984,63.4576132,13.5311796,12.1490799,27.5714604,11.1151184,41.5257342,37.9084637,71.6885445,248.9783559,40.8368785,182.264775,32.6891158,47.6043492,93.0537447,32.2732044,55.1830982,38.5794024,17.7845685,40.8228463,15.3301965,10.2642666,3.4376611,13.846508,13.5336435,7.322871
"149",NA,"May",504.0553237,61.7371795,174.3148533,325.8081694,129.0415792,22.5989992,46.3563268,81.9480173,60.3566244,106.2603195,98.5591596,39.6016648,44.6811075,194.9985002,524.575089,23.68594,46.0314432,21.0795809,40.5142237,71.6388164,34.6610354,23.7470097,21.3151492,67.4974559,37.4273145,3.5916516,18.321408,75.9198795,75.0625104,59.81208,20.419235,37.8816998,17.4365904,10.4466251,245.3722093,307.7458291,213.0746998,61.933615,42.1114905,61.0322233,16.5081453,29.1151279,44.7247489,96.7865562,158.6186635,65.8362818,162.0658912,9.4075405,7.4044706,16.2672891,32.8246778,5.13822,26.7638354,17.9612989,7.6727076,26.9002041,26.1884762,22.8243095,158.7987304,39.9203299,93.3611675,44.4953001,26.3068492,81.1114693,15.4934907,48.1981362,33.106381,17.9174283,51.4649205,25.0352952,15.0852225,8.3227819,13.0085803,20.6472008,1.5202287
"150",NA,"June",609.5460186,60.4303771,209.3403641,261.8998301,165.3267216,51.0415765,63.1072844,82.9290829,79.8259903,112.3593878,107.944845,22.8020655,48.4603493,163.0091601,629.5088239,76.3877076,83.4750153,29.4583084,51.3449713,34.6330964,42.0425462,38.8787018,24.6014609,54.5292886,30.0703128,7.4555735,9.4272903,61.3383929,88.2402773,54.9656474,18.7627141,39.9588512,23.0069337,2.6538604,287.1529762,423.7857581,191.849276,97.2046561,58.6198981,42.8607746,46.9593069,53.5169605,128.0657859,132.919451,165.1999146,45.5631132,192.4007618,5.2442243,7.4057299,50.3834929,51.5863091,0.7615018,21.0085522,13.0917887,12.4760851,46.7874905,25.3056524,32.50911,184.7073029,40.7507691,122.9798489,43.3425296,49.8265167,65.4024244,16.9561278,64.538875,26.5909052,15.7596068,68.7991662,24.8035753,30.4287281,4.8966103,10.0723822,27.0270259,4.9897629
"151",NA,"July",668.993061,92.119677,200.1646186,359.2250409,178.7106751,108.0145618,65.957882,82.0523225,102.0158944,161.8351909,110.2867363,72.375039,82.542854,180.1264176,568.7320015,50.7962745,57.7184056,9.4700384,35.3270269,76.3182949,55.8714875,45.892727,22.5030192,104.8363914,39.4913946,6.5962514,13.1144147,47.6143198,108.311685,59.1556792,22.9981273,42.133319,21.5043838,12.6691192,291.6215905,471.8892151,225.7144092,118.2483278,78.8520706,35.3910289,86.9895949,61.6745001,95.7211547,156.4325069,119.7192448,35.418074,136.6026344,13.3860876,10.5030737,15.4312945,34.8537043,2.2806346,14.9564237,14.7134373,5.4914244,69.8179202,25.0188624,17.5938486,248.5903698,61.0686463,82.6421998,59.4893142,29.4380216,57.3486646,6.6991321,33.8249141,25.9071104,6.442022,65.2268604,23.6786328,47.2558511,18.1788314,22.4108816,35.8931566,2.9095946
"152",NA,"August",611.5558328,72.102952,236.4235053,293.0668983,175.249391,100.6406042,72.9888941,66.9583778,76.0416103,141.7003675,148.7429561,49.618966,25.8615886,124.0211552,593.2942924,57.4917319,58.9394759,33.2560112,22.5426855,27.6901444,16.0598452,33.1875333,25.561567,120.4766176,17.4246383,20.8144521,13.5254256,45.7916797,78.6182607,41.2418781,6.0511598,45.5276429,10.4320529,15.2986895,291.0205664,442.4596351,262.7478442,113.7485351,63.569878,59.7948165,70.983,73.1805438,81.8600249,219.8525529,182.3546556,65.3250519,135.6244694,0,8.736495,17.0023345,37.0659568,4.8378902,18.7382531,21.3528111,11.2080609,57.7210961,16.7291233,27.3504965,179.3973816,41.3407429,94.3451574,68.0229634,49.5425554,58.4671731,9.1445348,36.0774337,13.1359071,5.8528919,68.2950877,21.8780949,34.5341117,13.3675488,17.6569379,25.9403952,11.412718
"153",NA,"September",668.4509723,101.1840472,257.6961891,352.8402918,187.4033784,92.810081,83.0115379,77.3525583,89.9729635,154.5952642,81.9696709,28.6361518,64.2830568,154.3202077,489.4802314,53.7870023,51.9348129,4.4690444,38.0109295,38.8563713,30.7162609,44.7837028,42.0657109,78.2845959,33.9236711,10.1848681,2.6982177,57.8482717,135.7946573,50.6342483,27.2600484,26.8153122,16.2826626,16.275566,302.988781,379.35091,277.8151113,82.8049718,40.8481349,50.3299839,68.4979786,52.1435849,73.5759111,152.1264828,121.8608029,74.2716813,155.3225542,27.3676754,10.5751948,33.8599328,28.1309391,12.7622612,23.4440552,25.4223861,15.6155035,46.1975634,25.8654656,18.6546357,184.316973,67.1316299,116.9123292,60.1468296,45.546388,58.7647346,19.2391397,47.3595572,20.9989536,11.5150368,62.3062352,10.735448,24.002922,18.5331448,11.3327371,26.5465882,2.9931318
"154",NA,"October",695.5335406,70.1442315,187.6073939,364.4180224,271.3292174,37.4816579,83.3329227,79.0008983,86.6533147,192.1727602,95.6974767,37.0229288,95.685418,198.6877919,545.3814115,57.1861279,61.707611,19.5601642,62.0583588,40.5808894,70.1558699,46.6077791,65.537908,70.3323199,32.8952442,4.5505408,5.0159409,83.0688723,101.9527537,32.5256829,23.1378138,57.5548235,22.8238113,20.7597546,377.9314703,525.0142123,269.7269864,136.4574371,38.1867158,42.3629935,25.2281527,35.8641401,104.515188,124.111573,135.8579267,21.6515594,199.2527453,10.5858505,13.1872333,33.414517,49.7042755,2.7865124,26.5282568,35.5918851,21.3421532,63.3294474,32.7266502,50.6938407,250.3390978,69.0314663,137.8668913,44.7389864,42.0955775,82.3471801,20.1774996,38.3053654,15.0155352,9.8098803,47.7972772,15.4180924,27.8220518,11.4591462,30.7621369,35.2136905,3.5463041
"155",NA,"November",712.5846959,106.7515564,231.0441498,373.5943683,176.7751001,42.4826993,78.0128287,109.7778554,76.1444122,97.769709,122.4853229,25.8094369,34.815422,155.1586555,622.7644259,66.67028,63.0670217,37.4477301,46.8057782,103.3213104,57.107091,56.4044874,45.9420731,89.244807,33.2513451,19.6513783,12.5181686,76.0513402,102.9987119,41.1001095,39.2033922,27.3429551,36.7956815,34.2827355,292.1614741,516.7033938,231.5826717,87.2366662,78.6135081,43.5908048,58.8881285,63.650038,59.5987143,70.5552057,72.5817484,39.086826,170.3522909,19.3937718,11.8262011,34.6477575,41.73922,9.558467,14.0783629,22.5178637,9.4820683,33.2702736,25.302705,31.3458463,241.9156236,42.8934594,148.1114564,24.9339352,41.5859159,99.6544547,21.5608661,54.9049742,28.3132471,10.6280561,25.4840474,4.4182821,4.9816228,8.6098791,10.0615601,19.5539368,1.1036505
"156",NA,"December",529.4169341,113.4326403,212.4441466,312.3740356,232.0709941,52.6704864,92.48617,72.0697912,72.4544138,132.4953992,67.9346843,20.0543027,30.5521439,108.2156305,465.7627893,70.6127374,47.7224026,19.4317735,46.6187494,108.0229423,66.1746293,58.093569,30.8974914,100.439802,22.2959792,4.7394142,12.8843552,42.7046013,91.9034271,71.4825542,11.2260159,15.6725691,13.5495177,17.7217186,241.2098429,407.3516461,262.4452637,113.4977433,36.4835352,19.3048998,61.1859057,44.2718333,56.1943801,57.9450712,75.7654392,29.8020209,174.7780274,24.9579452,6.5227417,38.996356,37.8152688,7.4704909,14.1635546,10.929468,22.2921207,28.9064638,20.5371106,51.9149737,174.2103959,38.118357,138.9357559,26.9160889,27.3187723,77.4776826,12.5097737,46.1190403,25.1484928,11.3770909,26.9053697,5.9239022,0.7056703,0.828407,3.1913103,7.6255079,0
"157",2011,"January",854.3224475,219.7792572,386.5145233,560.203238,586.9456519,79.4418804,129.571824,99.5844926,65.7057086,186.7023244,95.7220091,21.3770857,69.5114494,164.4488661,608.8783929,241.3767166,154.0206618,29.398503,123.69104,117.5869643,123.9581137,85.7923449,49.4007878,166.5521755,47.8850059,22.2648815,14.7423968,91.6411191,282.170211,103.9103153,25.5702652,51.379618,39.9924731,21.406161,263.7183856,390.4228904,251.9489309,21.1196141,17.2831369,16.3777671,11.9360781,17.1388513,26.4217108,60.5835497,85.7181928,2.38795,218.1540864,21.2318106,11.9163389,77.3129157,131.1880802,12.0974176,22.0941441,29.0029828,18.2035228,30.4969133,33.9262287,47.3045978,262.0184578,49.568339,257.8566492,13.9891272,58.4050429,123.2438537,58.5333295,86.1151984,71.6300528,18.1251778,29.2129454,4.8722591,1.1237085,0.4429623,14.2441099,12.1422202,1.2591108
"158",NA,"February",546.4917907,90.5990386,194.7145917,303.6200133,203.5613427,40.9981527,57.1990549,52.0597696,41.0567857,95.3339361,49.040059,5.8381369,36.1228956,98.0468105,480.9762019,79.255428,72.5706624,22.4380678,37.0019337,98.6959923,51.1545457,18.1752363,31.8713191,34.6157488,32.2262373,12.4169834,5.8594566,26.8745006,131.969016,44.5825703,22.4385703,64.4316895,12.8350592,0.9849376,267.0045291,404.967186,214.8589979,59.0197762,22.2205064,41.4344908,20.7983838,14.3647037,28.8913281,69.834979,85.309085,0,170.5232327,1.9759564,2.5884079,38.8113888,66.3395102,1.7223964,9.1606728,18.0027138,7.5937294,18.1455826,13.2315131,14.988157,178.4150675,22.9351641,124.7882815,10.5893922,30.8543855,69.1719442,19.6498082,61.6339064,35.4791846,13.2585265,13.7928531,6.1014154,6.3106585,1.9375814,3.9725976,8.3239993,1.2371707
"159",NA,"March",654.1287748,92.7182544,253.4723304,349.0354354,254.0391008,43.1843887,62.599601,95.3284728,86.2064838,124.6453555,75.9198784,27.7301075,52.867535,120.4622203,635.1910875,54.133099,84.7148571,16.7432416,71.4753059,67.9431425,62.0086725,50.3486564,35.9291826,76.8102415,29.5711221,18.7856619,20.1947647,42.7339756,154.3687059,42.6676298,20.0495494,42.1549754,22.1144187,31.1191969,275.1388585,289.8022376,186.2568634,45.1232803,13.9078015,56.3626745,11.2607179,13.4673876,24.4276333,37.5033106,108.5391294,6.6363482,176.318437,9.95756,11.4477921,35.3492733,61.9873848,5.8421179,23.5442097,16.6340765,3.8362627,38.4608464,27.8844454,36.1587261,228.8800344,36.7580427,150.1195796,29.4613219,40.7633255,106.1904359,39.2993638,55.3902339,35.9086777,16.3298074,38.8606036,4.5743571,5.3032323,6.8613331,3.5025365,14.8755393,4.8800347
"160",NA,"April",604.7758412,99.0782329,291.4851296,420.1631309,347.5039305,44.7578625,116.3462245,97.0254948,62.1173753,197.1720626,156.6996437,26.9735646,89.5417147,170.0918853,522.3219747,104.583991,87.5684623,26.2908257,79.6373321,89.1869282,90.3502577,54.893824,57.1362438,160.0318071,27.711533,27.2152015,4.1117314,96.9530001,172.4563324,78.2307346,30.4354729,18.7627842,30.5049446,11.4933182,290.8511698,428.2928807,243.5249317,164.3312425,38.9402967,48.4567759,36.3529941,71.4558263,84.4417311,95.2604644,190.6207587,40.883779,210.9487297,18.3164631,7.13373,63.8630882,65.7696359,18.2487831,12.9351918,31.0679699,17.9543617,53.8241546,46.8758379,55.1634378,212.8798867,76.2677848,185.8626545,36.3771907,26.4535692,53.3324905,24.9820754,52.3876744,23.0886983,17.723567,21.415639,7.4154578,14.8834906,3.3500639,13.9659235,12.5094782,4.1123074
"161",NA,"May",685.3640056,104.5077966,248.6771993,404.0771453,186.8135019,25.4416175,83.2736539,64.8269853,86.0248121,109.985409,91.8682536,9.2503653,80.4598725,156.765031,613.1784523,67.0088142,56.1539555,21.0687712,30.4253785,36.1530068,51.6199155,53.6432802,27.6156552,63.8269454,61.5472399,10.4300154,8.0301987,59.966787,111.8020928,84.0303341,21.4951564,57.8949054,17.1585222,19.5698462,260.5139189,508.6165036,210.4190238,135.2574722,60.0129239,22.8622659,69.5142461,42.491681,85.1169408,153.5426837,147.8640338,35.392224,179.5107273,17.1511274,7.992851,51.3138642,42.9939547,2.7405058,21.4922762,18.1220778,15.39537,51.3456165,27.281579,29.3797594,208.6738289,57.7945384,144.8164193,43.380915,41.224306,64.2778431,25.8936388,44.8369215,45.6773053,6.7309209,38.9450987,14.6570797,14.1927166,2.121348,8.7113328,12.6892322,0.8294597
"162",NA,"June",678.7332698,74.9739087,247.5763093,240.6229913,181.9003562,33.7692938,72.4154311,71.7444776,62.8389377,103.0569376,122.7621331,38.7663759,38.6644161,121.1148652,577.3567321,88.6920893,68.3618446,22.6751019,49.3385272,57.7428056,40.0705788,46.0059629,34.2254666,76.0462349,30.4500429,4.5688858,12.1840215,47.1468888,85.2884095,53.1031105,14.3391844,37.9356314,30.2816784,14.1917026,208.9444094,411.7157973,177.2736182,98.73669,27.9799506,45.9843256,75.0834857,15.7639056,57.7745848,117.0110171,141.81584,41.3711993,177.3911772,20.5450464,5.2235728,23.8353495,47.8103369,4.9496237,27.2016988,18.8284582,14.640478,55.2110979,27.5199408,32.7726854,223.8333812,57.3064428,120.1676433,48.4667736,22.5909172,71.0062154,25.4178415,36.3917619,30.0846321,1.6985486,37.7234396,20.0953415,12.2851947,3.6826552,11.5296406,19.4346941,1.1721103
"163",NA,"July",742.2369349,80.7659785,202.8052436,348.9355405,232.4982573,163.7841279,89.7381009,78.2424494,85.1146819,158.7768764,116.99412,35.7316058,64.2882259,194.896113,717.396809,53.6643153,71.6309679,13.2934038,29.0236884,55.7409943,41.7687571,52.7981932,31.8079613,167.8707715,28.34582,21.7729842,9.8151211,65.3925669,107.2128514,94.3380069,17.7713342,36.0444498,18.5728746,13.2816409,295.9363054,518.688778,220.8210953,130.2771576,62.6539259,67.4268838,88.6275861,51.1632625,160.7883571,277.1870463,193.1077902,102.4852132,164.547984,12.9723657,8.7517318,46.8533019,63.553684,1.9690917,26.5808055,24.7370422,14.3886124,82.281012,19.8342246,27.6573127,264.3252586,46.295924,121.2483969,54.0911592,41.2907642,94.2221069,20.25272,57.803634,22.1331777,1.2548707,76.4305216,26.3783339,46.075906,28.476902,15.4948286,43.5386503,4.3703571
"164",NA,"August",633.5368666,89.3890393,175.2156898,258.1512904,187.9769897,116.4817179,49.9172605,72.8603907,57.9588386,161.5680695,113.8588638,47.6880982,30.2378541,143.3213795,571.1332965,54.3868448,48.4687451,12.4128357,32.7879916,49.4644062,39.9112968,48.8824778,29.3784584,122.6692458,32.0845377,7.5608796,5.7910245,76.5848464,75.0532383,38.6044591,15.1936575,28.2925603,23.4638523,6.9527209,252.4844194,478.3606305,196.3113865,75.2376788,55.0684905,80.002051,85.3751301,67.5427603,111.0337438,147.6801641,162.8181183,86.8048487,161.4940001,7.2552798,2.2978671,47.0626235,34.5150808,3.8085746,13.7047713,16.4329081,8.889692,57.2537086,13.5668049,21.5724878,210.8882203,54.2014703,117.608582,59.5798644,49.407269,55.9237269,14.8979341,37.301293,27.3334825,4.4451856,77.8013249,15.8816721,36.0788943,21.3183504,11.8335398,20.5924394,2.3693776
"165",NA,"September",600.9178328,77.7862879,224.3113255,339.25627,242.4203883,55.0009794,58.7496838,64.8256302,59.3528557,157.5148234,116.8493612,44.3318379,45.2786808,155.6326511,496.348934,38.9994819,60.7210177,16.992538,27.5246929,71.6047443,51.3965197,38.575467,24.5050652,93.3922408,28.7658002,6.6223511,6.6702198,53.2678583,73.6370943,78.4349037,19.6702519,33.3513791,45.2720748,3.7935377,258.6346139,436.2633391,258.089436,143.9534624,40.9278583,85.3096077,64.4215434,69.4572118,106.4716031,149.488373,117.2581808,89.2676413,138.6990288,11.2223262,13.3768943,38.9832799,25.8333215,5.2118511,11.4878688,32.2265042,11.8772805,29.4889056,15.7193455,32.9284598,229.6529978,72.7401068,89.0626264,49.3699749,75.156463,70.3596802,26.2700407,47.8859124,19.1559935,3.9577981,34.8843875,16.1162907,16.9387129,4.7944686,13.2613511,21.3369473,3.0717011
"166",NA,"October",569.4886383,77.7149685,232.6258576,361.2405672,209.1437972,40.5312824,79.6454114,92.3129945,55.1396744,202.8688753,101.7695726,42.0151106,50.6405581,178.0606952,537.9221252,81.9491666,86.1905129,13.3628987,30.7531104,76.2915379,36.053671,49.4220143,23.4459696,90.1088292,44.0778402,2.6411235,15.0084291,64.3244715,140.1498418,65.603132,23.5147702,64.6744016,22.7252646,24.4184785,307.6600808,451.7501133,300.4078839,131.5637268,53.7389883,66.1034577,50.2559144,82.5057079,61.4053207,163.5407392,111.4969761,38.7405032,218.8778717,16.4736772,3.7334204,40.9951636,48.920381,6.9733578,26.7545167,21.4688016,12.4428717,68.3090432,62.92449,35.728391,297.6677546,73.2659578,207.8080104,47.249932,59.8203992,79.7092957,13.5706725,62.2468596,20.6284223,3.6827266,54.3826956,22.3394091,16.3637687,7.1960644,26.3689837,20.2743057,6.354507
"167",NA,"November",610.0893225,67.001824,258.0748784,379.7853281,211.2500567,36.0838531,139.0418393,91.2264707,64.9474749,152.8882229,106.4117276,17.9240178,54.735677,151.5492616,607.0136701,93.0266936,123.2923192,14.2483259,53.5543921,78.6536527,46.6058998,75.1128684,38.4828086,126.5619189,35.7543923,36.7997229,3.7406193,51.9390005,110.7978546,86.4755884,15.2575433,46.6538904,26.6910341,25.0312858,341.8812885,318.8824722,246.3449655,66.8919287,46.7586646,29.0342774,34.3663258,55.8946246,85.6169797,142.9608364,110.4538104,27.1855547,230.4984001,19.609128,25.2081251,51.2695738,38.8918504,7.490275,35.049489,17.2035448,17.4964744,47.2673941,24.6068156,28.8591715,265.5084692,14.88302,146.9466334,67.0811275,58.9542992,86.2907249,21.8493418,58.2132719,23.3646455,5.8058556,36.9195737,10.1163865,16.4293648,4.9346203,6.9134013,8.5378651,2.8365077
"168",NA,"December",570.2723192,128.9138021,275.3862447,341.5705593,222.3018148,35.2085151,90.0045444,68.5058536,81.8927247,139.8857989,82.5042455,20.2148119,33.2469552,145.9383309,489.0549878,123.9909779,48.5344158,26.0787339,53.937062,101.9753581,96.3729706,57.1639829,43.9023091,77.2517169,59.1206591,23.4131029,9.1574105,36.6139853,110.6030738,81.1927101,11.125072,32.0581827,22.3417538,13.6304195,252.980286,403.1656913,231.8358185,73.469432,61.5312899,42.2412114,76.1127484,26.2372638,69.8362513,72.6015737,110.6298069,13.3084509,141.287929,8.8711593,5.8289384,34.1101367,40.858312,6.3978435,12.4034913,23.2322371,12.8050438,32.5536625,16.7520172,43.2407796,202.5670151,24.9232775,141.8800343,39.6316187,25.7653653,98.470103,5.714193,44.7184123,18.6907517,15.3535902,25.74531,9.2911724,9.4997903,0.3074308,7.2501584,7.8527076,10.0857267
"169",2012,"January",783.2201907,186.8388283,334.3904913,608.6322749,581.0857188,88.7720693,100.8522131,74.7893484,83.0538884,184.7316116,181.0777878,20.6238292,81.2338311,167.2750496,620.5357772,261.8328704,188.2049442,23.6306796,82.756948,151.5610513,179.4093066,113.742622,40.3219393,164.6647208,38.148432,42.553856,9.6871688,95.9778505,337.720862,74.1169472,12.5163578,76.7195868,29.5054321,26.4165152,365.0784932,486.0512411,357.0233405,92.7371282,31.6495894,74.3549669,48.2552952,58.1878137,56.3773546,129.8811706,141.8427876,51.5354971,196.1322054,15.6352901,3.4162329,68.7373814,120.7489433,18.7739696,39.4152134,23.5416817,7.3033068,52.7135468,54.3124352,78.4942301,266.0307069,59.9767635,279.7976442,24.5522475,63.7816519,122.6439396,65.4760651,64.9108859,75.2400992,12.0386374,38.9199931,9.6084148,10.7103096,8.2574711,3.1694637,11.4612301,6.9219104
"170",NA,"February",546.1947597,82.7164369,182.5381769,239.5823977,208.2321837,18.9508609,71.7658381,57.1573002,69.320506,135.5345654,71.7624544,5.3978725,49.8347768,120.6749157,441.2127149,78.8879838,86.2605544,16.7581301,42.9184804,60.7928969,55.682419,40.0109101,26.1796134,42.2980655,22.6627103,3.3110186,16.6382862,37.6112399,131.7277302,52.086348,19.0511441,55.610189,22.8924607,22.1328725,214.8375328,395.6553528,174.8122878,67.6197903,26.6979269,36.4793969,42.6780157,6.7911307,43.9586537,59.8304955,150.7516793,16.2192853,147.3328261,14.4932429,7.4029689,26.6082899,54.2407927,3.2380235,11.8580707,9.5647741,15.9909533,33.6169553,22.6599711,23.7766462,173.8782799,44.0697292,139.677145,28.0059535,30.8813842,110.8979256,34.5951469,60.9173551,39.5117003,22.3061863,9.9298844,2.8619258,13.0886049,1.0321589,2.2744225,10.9660598,2.4229782
